date,net_return,loss,turnover,kappa,rolling_cvar_60,method
2020-04-02,0.0397803728129986,-0.0397803728129986,0.0,,0.10162976472069608,A_no_kappa
2020-04-03,-0.0029883905759061713,0.0029883905759061713,0.0,,0.10162976472069608,A_no_kappa
2020-04-06,0.039718027923674765,-0.039718027923674765,0.0,,0.10162976472069608,A_no_kappa
2020-04-07,-0.0017413840996462911,0.0017413840996462911,0.0,,0.10162976472069608,A_no_kappa
2020-04-08,0.0110680338293325,-0.0110680338293325,0.0,,0.10162976472069608,A_no_kappa
2020-04-09,-0.0040115503436975565,0.0040115503436975565,0.0,,0.10162976472069608,A_no_kappa
2020-04-13,0.002176000506265388,-0.002176000506265388,0.0,,0.10162976472069608,A_no_kappa
2020-04-14,0.030324640210415595,-0.030324640210415595,0.0,,0.10162976472069608,A_no_kappa
2020-04-15,-0.01540955192057959,0.01540955192057959,0.0,,0.10162976472069608,A_no_kappa
2020-04-16,0.0197641770942831,-0.0197641770942831,0.0,,0.10162976472069608,A_no_kappa
2020-04-17,0.013010495341983735,-0.013010495341983735,0.0,,0.10162976472069608,A_no_kappa
2020-04-20,-0.008609475914051678,0.008609475914051678,0.0,,0.10162976472069608,A_no_kappa
2020-04-21,-0.01821102313543078,0.01821102313543078,0.0,,0.10162976472069608,A_no_kappa
2020-04-22,0.017023693971867766,-0.017023693971867766,0.0,,0.10162976472069608,A_no_kappa
2020-04-23,-0.008577830598835053,0.008577830598835053,0.0,,0.10162976472069608,A_no_kappa
2020-04-24,0.0048565802672819675,-0.0048565802672819675,0.0,,0.10162976472069608,A_no_kappa
2020-04-27,6.932711025984318e-05,-6.932711025984318e-05,0.0,,0.10162976472069608,A_no_kappa
2020-04-28,-0.004714836870572648,0.004714836870572648,0.0,,0.10162976472069608,A_no_kappa
2020-04-29,-0.0017825723146451095,0.0017825723146451095,0.0,,0.10162976472069608,A_no_kappa
2020-04-30,-0.00046742930891852574,0.00046742930891852574,1.392537331372195,1.0,0.10162976472069608,A_no_kappa
2020-05-01,-0.0020262937628626205,0.0020262937628626205,0.0,,0.10162976472069608,A_no_kappa
2020-05-04,0.016147359082998195,-0.016147359082998195,0.0,,0.10162976472069608,A_no_kappa
2020-05-05,0.017374946256500327,-0.017374946256500327,0.0,,0.10162976472069608,A_no_kappa
2020-05-06,-0.01566985013760293,0.01566985013760293,0.0,,0.10162976472069608,A_no_kappa
2020-05-07,-0.0013034428125088646,0.0013034428125088646,0.0,,0.10162976472069608,A_no_kappa
2020-05-08,0.011035437176007308,-0.011035437176007308,0.0,,0.10162976472069608,A_no_kappa
2020-05-11,0.022619449302997356,-0.022619449302997356,0.0,,0.10162976472069608,A_no_kappa
2020-05-12,-0.010398243376814668,0.010398243376814668,0.0,,0.10162976472069608,A_no_kappa
2020-05-13,0.008837379289646915,-0.008837379289646915,0.0,,0.10162976472069608,A_no_kappa
2020-05-14,-0.0038057716254438867,0.0038057716254438867,0.0,,0.10162976472069608,A_no_kappa
2020-05-15,0.010437875967541102,-0.010437875967541102,0.0,,0.10162976472069608,A_no_kappa
2020-05-18,-0.0031856203995378756,0.0031856203995378756,0.0,,0.10162976472069608,A_no_kappa
2020-05-19,-0.00935620797463338,0.00935620797463338,0.0,,0.10162976472069608,A_no_kappa
2020-05-20,0.0038976122624775292,-0.0038976122624775292,0.0,,0.10162976472069608,A_no_kappa
2020-05-21,-0.00891514996472551,0.00891514996472551,0.0,,0.10162976472069608,A_no_kappa
2020-05-22,0.003892488432384755,-0.003892488432384755,0.0,,0.10162976472069608,A_no_kappa
2020-05-26,-0.009603377723462684,0.009603377723462684,0.0,,0.10162976472069608,A_no_kappa
2020-05-27,0.011536198617830094,-0.011536198617830094,0.0,,0.10162976472069608,A_no_kappa
2020-05-28,0.013141792608327228,-0.013141792608327228,0.0,,0.10162976472069608,A_no_kappa
2020-05-29,-0.001176466506007458,0.001176466506007458,1.9388466510422222,1.0,0.10162976472069608,A_no_kappa
2020-06-01,0.0031336792415682653,-0.0031336792415682653,0.0,,0.10162976472069608,A_no_kappa
2020-06-02,0.010688497005301898,-0.010688497005301898,0.0,,0.10162976472069608,A_no_kappa
2020-06-03,0.019435982761112296,-0.019435982761112296,0.0,,0.09328253699287575,A_no_kappa
2020-06-04,0.002187956783616681,-0.002187956783616681,0.0,,0.09328253699287575,A_no_kappa
2020-06-05,0.030048437836441618,-0.030048437836441618,0.0,,0.09328253699287575,A_no_kappa
2020-06-08,0.015063524636458723,-0.015063524636458723,0.0,,0.07357004365569776,A_no_kappa
2020-06-09,-0.014619717921428453,0.014619717921428453,0.0,,0.07357004365569776,A_no_kappa
2020-06-10,-0.014935345231338028,0.014935345231338028,0.0,,0.04563545853684919,A_no_kappa
2020-06-11,-0.06415657534765759,0.06415657534765759,0.0,,0.05503879016702765,A_no_kappa
2020-06-12,0.016672889853533938,-0.016672889853533938,0.0,,0.04734054439870609,A_no_kappa
2020-06-15,0.008298081460714651,-0.008298081460714651,0.0,,0.04734054439870609,A_no_kappa
2020-06-16,0.01803934924428175,-0.01803934924428175,0.0,,0.04405084782532425,A_no_kappa
2020-06-17,-0.006837558537662303,0.006837558537662303,0.0,,0.03813899538476045,A_no_kappa
2020-06-18,-0.0006233633955979952,0.0006233633955979952,0.0,,0.03813899538476045,A_no_kappa
2020-06-19,-0.006571168008427839,0.006571168008427839,0.0,,0.03813899538476045,A_no_kappa
2020-06-22,0.0006811600147282581,-0.0006811600147282581,0.0,,0.03813899538476045,A_no_kappa
2020-06-23,0.00213310189097177,-0.00213310189097177,0.0,,0.032679149540230434,A_no_kappa
2020-06-24,-0.02907871876480189,0.02907871876480189,0.0,,0.03714877241596342,A_no_kappa
2020-06-25,0.012491904910811107,-0.012491904910811107,0.0,,0.03714877241596342,A_no_kappa
2020-06-26,-0.024767758785231415,0.024767758785231415,0.0,,0.039334350965896964,A_no_kappa
2020-06-29,0.01574147279885862,-0.01574147279885862,0.0,,0.039334350965896964,A_no_kappa
2020-06-30,0.009064014479778754,-0.009064014479778754,1.8619194470282467,1.0,0.039334350965896964,A_no_kappa
2020-07-01,0.0015163982016329282,-0.0015163982016329282,0.0,,0.039334350965896964,A_no_kappa
2020-07-02,0.0011409999568927278,-0.0011409999568927278,0.0,,0.039334350965896964,A_no_kappa
2020-07-06,0.0101250811846141,-0.0101250811846141,0.0,,0.039334350965896964,A_no_kappa
2020-07-07,0.008634548945833737,-0.008634548945833737,0.0,,0.039334350965896964,A_no_kappa
2020-07-08,0.0020955312315603125,-0.0020955312315603125,0.0,,0.039334350965896964,A_no_kappa
2020-07-09,-0.0004776709034092769,0.0004776709034092769,0.0,,0.039334350965896964,A_no_kappa
2020-07-10,0.008077120642368959,-0.008077120642368959,0.0,,0.039334350965896964,A_no_kappa
2020-07-13,-0.006476199632695998,0.006476199632695998,0.0,,0.039334350965896964,A_no_kappa
2020-07-14,0.016034628795960133,-0.016034628795960133,0.0,,0.039334350965896964,A_no_kappa
2020-07-15,-0.005171382674870482,0.005171382674870482,0.0,,0.039334350965896964,A_no_kappa
2020-07-16,0.005464201220809845,-0.005464201220809845,0.0,,0.039334350965896964,A_no_kappa
2020-07-17,0.0029648872782110673,-0.0029648872782110673,0.0,,0.039334350965896964,A_no_kappa
2020-07-20,0.007891435792558259,-0.007891435792558259,0.0,,0.039334350965896964,A_no_kappa
2020-07-21,-0.0008714962824612531,0.0008714962824612531,0.0,,0.039334350965896964,A_no_kappa
2020-07-22,0.0012276915655325222,-0.0012276915655325222,0.0,,0.039334350965896964,A_no_kappa
2020-07-23,-0.007090703651669277,0.007090703651669277,0.0,,0.039334350965896964,A_no_kappa
2020-07-24,0.008673766853774184,-0.008673766853774184,0.0,,0.039334350965896964,A_no_kappa
2020-07-27,0.0018692554879470695,-0.0018692554879470695,0.0,,0.039334350965896964,A_no_kappa
2020-07-28,0.0034404426340394413,-0.0034404426340394413,0.0,,0.039334350965896964,A_no_kappa
2020-07-29,0.0015408430384330387,-0.0015408430384330387,0.0,,0.039334350965896964,A_no_kappa
2020-07-30,-0.0018801231224817028,0.0018801231224817028,0.0,,0.039334350965896964,A_no_kappa
2020-07-31,0.001806669647816446,-0.001806669647816446,1.0050991522106507,1.0,0.039334350965896964,A_no_kappa
2020-08-03,-0.00125568666633075,0.00125568666633075,0.0,,0.039334350965896964,A_no_kappa
2020-08-04,0.01089692471646349,-0.01089692471646349,0.0,,0.039334350965896964,A_no_kappa
2020-08-05,-0.009914140561486725,0.009914140561486725,0.0,,0.039334350965896964,A_no_kappa
2020-08-06,0.0038417025983668,-0.0038417025983668,0.0,,0.039334350965896964,A_no_kappa
2020-08-07,0.01052537973531412,-0.01052537973531412,0.0,,0.039334350965896964,A_no_kappa
2020-08-10,0.004712476329851223,-0.004712476329851223,0.0,,0.039334350965896964,A_no_kappa
2020-08-11,-0.00896716679699208,0.00896716679699208,0.0,,0.039334350965896964,A_no_kappa
2020-08-12,0.003959237235657223,-0.003959237235657223,0.0,,0.039334350965896964,A_no_kappa
2020-08-13,-0.0014975485846512012,0.0014975485846512012,0.0,,0.039334350965896964,A_no_kappa
2020-08-14,0.004400273140543043,-0.004400273140543043,0.0,,0.039334350965896964,A_no_kappa
2020-08-17,0.0013929801123160267,-0.0013929801123160267,0.0,,0.039334350965896964,A_no_kappa
2020-08-18,0.0056179907516298415,-0.0056179907516298415,0.0,,0.039334350965896964,A_no_kappa
2020-08-19,7.4073521625924575e-06,-7.4073521625924575e-06,0.0,,0.039334350965896964,A_no_kappa
2020-08-20,-0.0036508966798347482,0.0036508966798347482,0.0,,0.039334350965896964,A_no_kappa
2020-08-21,-0.0016514307026418134,0.0016514307026418134,0.0,,0.039334350965896964,A_no_kappa
2020-08-24,0.00665002619018921,-0.00665002619018921,0.0,,0.039334350965896964,A_no_kappa
2020-08-25,0.0008006366373248308,-0.0008006366373248308,0.0,,0.039334350965896964,A_no_kappa
2020-08-26,0.000864314089065261,-0.000864314089065261,0.0,,0.039334350965896964,A_no_kappa
2020-08-27,0.00010708578197611428,-0.00010708578197611428,0.0,,0.039334350965896964,A_no_kappa
2020-08-28,-0.004835329944162553,0.004835329944162553,0.0,,0.039334350965896964,A_no_kappa
2020-08-31,0.005415641095412117,-0.005415641095412117,0.7084097890100287,1.0,0.039334350965896964,A_no_kappa
2020-09-01,-0.007358489223133718,0.007358489223133718,0.0,,0.039334350965896964,A_no_kappa
2020-09-02,0.02223714637328467,-0.02223714637328467,0.0,,0.039334350965896964,A_no_kappa
2020-09-03,-0.018198680033200586,0.018198680033200586,0.0,,0.039334350965896964,A_no_kappa
2020-09-04,-0.0036429684182873803,0.0036429684182873803,0.0,,0.02401505252774463,A_no_kappa
2020-09-08,-0.01576923801246782,0.01576923801246782,0.0,,0.02401505252774463,A_no_kappa
2020-09-09,0.012433991579524867,-0.012433991579524867,0.0,,0.02401505252774463,A_no_kappa
2020-09-10,-0.010886463685636933,0.010886463685636933,0.0,,0.02401505252774463,A_no_kappa
2020-09-11,0.004985297235622803,-0.004985297235622803,0.0,,0.02401505252774463,A_no_kappa
2020-09-14,0.010528761814793106,-0.010528761814793106,0.0,,0.02401505252774463,A_no_kappa
2020-09-15,0.007547683899765897,-0.007547683899765897,0.0,,0.02401505252774463,A_no_kappa
2020-09-16,-0.005795209953909334,0.005795209953909334,0.0,,0.02401505252774463,A_no_kappa
2020-09-17,0.0007447647970701714,-0.0007447647970701714,0.0,,0.02401505252774463,A_no_kappa
2020-09-18,0.0012499588468787826,-0.0012499588468787826,0.0,,0.019578558943633275,A_no_kappa
2020-09-21,-0.013420524213733328,0.013420524213733328,0.0,,0.019578558943633275,A_no_kappa
2020-09-22,0.01616083018438273,-0.01616083018438273,0.0,,0.015796147419800576,A_no_kappa
2020-09-23,-0.017737066340539745,0.017737066340539745,0.0,,0.01723499479540272,A_no_kappa
2020-09-24,0.0026965839118822652,-0.0026965839118822652,0.0,,0.01723499479540272,A_no_kappa
2020-09-25,0.011235762231053423,-0.011235762231053423,0.0,,0.01723499479540272,A_no_kappa
2020-09-28,0.003003150515444164,-0.003003150515444164,0.0,,0.01723499479540272,A_no_kappa
2020-09-29,-0.0016045957338458197,0.0016045957338458197,0.0,,0.01723499479540272,A_no_kappa
2020-09-30,0.0014567813655533015,-0.0014567813655533015,0.10794225459749653,1.0,0.01723499479540272,A_no_kappa
2020-10-01,0.0048232440561229535,-0.0048232440561229535,0.0,,0.01723499479540272,A_no_kappa
2020-10-02,-0.004742441162154069,0.004742441162154069,0.0,,0.01723499479540272,A_no_kappa
2020-10-05,0.012535611279758779,-0.012535611279758779,0.0,,0.01723499479540272,A_no_kappa
2020-10-06,-0.007768003471945721,0.007768003471945721,0.0,,0.01723499479540272,A_no_kappa
2020-10-07,0.007695492364278839,-0.007695492364278839,0.0,,0.01723499479540272,A_no_kappa
2020-10-08,0.0024085085008167424,-0.0024085085008167424,0.0,,0.01723499479540272,A_no_kappa
2020-10-09,0.006537350049444163,-0.006537350049444163,0.0,,0.01723499479540272,A_no_kappa
2020-10-12,0.005130666086628739,-0.005130666086628739,0.0,,0.01723499479540272,A_no_kappa
2020-10-13,0.0020387058445330334,-0.0020387058445330334,0.0,,0.01723499479540272,A_no_kappa
2020-10-14,-0.014989092742461782,0.014989092742461782,0.0,,0.01723499479540272,A_no_kappa
2020-10-15,-0.0013222311554723352,0.0013222311554723352,0.0,,0.01723499479540272,A_no_kappa
2020-10-16,-0.002316164849119238,0.002316164849119238,0.0,,0.01723499479540272,A_no_kappa
2020-10-19,-0.015258097097858008,0.015258097097858008,0.0,,0.01723499479540272,A_no_kappa
2020-10-20,-0.0012002756434584484,0.0012002756434584484,0.0,,0.01723499479540272,A_no_kappa
2020-10-21,-0.0035021096397344883,0.0035021096397344883,0.0,,0.01723499479540272,A_no_kappa
2020-10-22,-0.0010413026473018738,0.0010413026473018738,0.0,,0.01723499479540272,A_no_kappa
2020-10-23,0.008635279435646575,-0.008635279435646575,0.0,,0.01723499479540272,A_no_kappa
2020-10-26,-0.005486970887424068,0.005486970887424068,0.0,,0.01723499479540272,A_no_kappa
2020-10-27,-0.0006021674346932511,0.0006021674346932511,0.0,,0.01723499479540272,A_no_kappa
2020-10-28,-0.018959236078003275,0.018959236078003275,0.0,,0.018298327483914537,A_no_kappa
2020-10-29,0.003919529107542975,-0.003919529107542975,0.0,,0.018298327483914537,A_no_kappa
2020-10-30,-0.005569481086156965,0.005569481086156965,0.025111812630845772,1.0,0.018298327483914537,A_no_kappa
2020-11-02,0.008442023939685375,-0.008442023939685375,0.0,,0.018298327483914537,A_no_kappa
2020-11-03,0.008905325248895743,-0.008905325248895743,0.0,,0.018298327483914537,A_no_kappa
2020-11-04,0.004780819961844564,-0.004780819961844564,0.0,,0.018298327483914537,A_no_kappa
2020-11-05,0.013595839070108293,-0.013595839070108293,0.0,,0.018298327483914537,A_no_kappa
2020-11-06,0.007070283735753865,-0.007070283735753865,0.0,,0.018298327483914537,A_no_kappa
2020-11-09,-0.006081280818152352,0.006081280818152352,0.0,,0.018298327483914537,A_no_kappa
2020-11-10,0.00953873433884157,-0.00953873433884157,0.0,,0.018298327483914537,A_no_kappa
2020-11-11,0.0064706525335874576,-0.0064706525335874576,0.0,,0.018298327483914537,A_no_kappa
2020-11-12,-0.004523443419650718,0.004523443419650718,0.0,,0.018298327483914537,A_no_kappa
2020-11-13,0.005836882970477494,-0.005836882970477494,0.0,,0.018298327483914537,A_no_kappa
2020-11-16,-0.002847615378835054,0.002847615378835054,0.0,,0.018298327483914537,A_no_kappa
2020-11-17,-0.009199048725751094,0.009199048725751094,0.0,,0.018298327483914537,A_no_kappa
2020-11-18,-0.00680848504984549,0.00680848504984549,0.0,,0.018298327483914537,A_no_kappa
2020-11-19,0.0026854098221323185,-0.0026854098221323185,0.0,,0.018298327483914537,A_no_kappa
2020-11-20,-0.003166751929780308,0.003166751929780308,0.0,,0.018298327483914537,A_no_kappa
2020-11-23,0.0034786435831096886,-0.0034786435831096886,0.0,,0.018298327483914537,A_no_kappa
2020-11-24,0.005137788113628215,-0.005137788113628215,0.0,,0.018298327483914537,A_no_kappa
2020-11-25,0.004734423280412947,-0.004734423280412947,0.0,,0.018298327483914537,A_no_kappa
2020-11-27,0.0037570379724964163,-0.0037570379724964163,0.0,,0.018298327483914537,A_no_kappa
2020-11-30,-0.0008203039073972479,0.0008203039073972479,0.038026722618447875,1.0,0.017488513477003614,A_no_kappa
2020-12-01,0.004260223052884287,-0.004260223052884287,0.0,,0.017488513477003614,A_no_kappa
2020-12-02,0.0030546788211886465,-0.0030546788211886465,0.0,,0.01731813317213368,A_no_kappa
2020-12-03,-0.0017955899058065162,0.0017955899058065162,0.0,,0.01731813317213368,A_no_kappa
2020-12-04,-0.003908162302989609,0.003908162302989609,0.0,,0.01731813317213368,A_no_kappa
2020-12-07,-0.002176729239494607,0.002176729239494607,0.0,,0.01731813317213368,A_no_kappa
2020-12-08,-0.000647712077352807,0.000647712077352807,0.0,,0.01731813317213368,A_no_kappa
2020-12-09,-0.005599911357712856,0.005599911357712856,0.0,,0.01731813317213368,A_no_kappa
2020-12-10,-0.013973416900950842,0.013973416900950842,0.0,,0.01731813317213368,A_no_kappa
2020-12-11,8.401853050765069e-05,-8.401853050765069e-05,0.0,,0.01731813317213368,A_no_kappa
2020-12-14,-0.0019823114168749235,0.0019823114168749235,0.0,,0.01731813317213368,A_no_kappa
2020-12-15,0.007185075610616594,-0.007185075610616594,0.0,,0.01731813317213368,A_no_kappa
2020-12-16,-0.000741128397137911,0.000741128397137911,0.0,,0.01731813317213368,A_no_kappa
2020-12-17,0.003969919230108335,-0.003969919230108335,0.0,,0.016402141972774356,A_no_kappa
2020-12-18,0.001067019097050659,-0.001067019097050659,0.0,,0.016402141972774356,A_no_kappa
2020-12-21,-0.008854466721695596,0.008854466721695596,0.0,,0.016402141972774356,A_no_kappa
2020-12-22,-0.0033264895378336394,0.0033264895378336394,0.0,,0.016402141972774356,A_no_kappa
2020-12-23,-0.0029355000349401395,0.0029355000349401395,0.0,,0.016402141972774356,A_no_kappa
2020-12-24,-0.0014646791455231567,0.0014646791455231567,0.0,,0.016402141972774356,A_no_kappa
2020-12-28,0.002232116650557238,-0.002232116650557238,0.0,,0.016402141972774356,A_no_kappa
2020-12-29,0.00048200106990757807,-0.00048200106990757807,0.0,,0.016402141972774356,A_no_kappa
2020-12-30,-0.009648428782376971,0.009648428782376971,0.0,,0.016402141972774356,A_no_kappa
2020-12-31,0.006211836078900447,-0.006211836078900447,1.8370322648575605,1.0,0.016402141972774356,A_no_kappa
2021-01-04,-0.014686543751995627,0.014686543751995627,0.0,,0.016402141972774356,A_no_kappa
2021-01-05,0.008401982097194814,-0.008401982097194814,0.0,,0.016402141972774356,A_no_kappa
2021-01-06,0.017540871020709455,-0.017540871020709455,0.0,,0.016402141972774356,A_no_kappa
2021-01-07,0.008916773502725881,-0.008916773502725881,0.0,,0.016402141972774356,A_no_kappa
2021-01-08,0.002505469499808491,-0.002505469499808491,0.0,,0.016402141972774356,A_no_kappa
2021-01-11,-6.964359449907574e-05,6.964359449907574e-05,0.0,,0.016301292309285637,A_no_kappa
2021-01-12,0.004541711181882888,-0.004541711181882888,0.0,,0.016301292309285637,A_no_kappa
2021-01-13,0.0007733414609138031,-0.0007733414609138031,0.0,,0.016301292309285637,A_no_kappa
2021-01-14,0.0006828043909047582,-0.0006828043909047582,0.0,,0.015873065576983248,A_no_kappa
2021-01-15,-0.009560426860877005,0.009560426860877005,0.0,,0.015873065576983248,A_no_kappa
2021-01-19,0.0054152283221905765,-0.0054152283221905765,0.0,,0.015873065576983248,A_no_kappa
2021-01-20,0.007469502123043266,-0.007469502123043266,0.0,,0.015873065576983248,A_no_kappa
2021-01-21,-0.005198709566958788,0.005198709566958788,0.0,,0.015873065576983248,A_no_kappa
2021-01-22,-0.006994201136206681,0.006994201136206681,0.0,,0.015873065576983248,A_no_kappa
2021-01-25,-0.00045751930661199034,0.00045751930661199034,0.0,,0.015873065576983248,A_no_kappa
2021-01-26,-0.005080615032155129,0.005080615032155129,0.0,,0.012769463145107815,A_no_kappa
2021-01-27,-0.024760785167046103,0.024760785167046103,0.0,,0.017806915273330857,A_no_kappa
2021-01-28,0.012178240537934398,-0.012178240537934398,0.0,,0.017806915273330857,A_no_kappa
2021-01-29,-0.016910676292144503,0.016910676292144503,0.0,1.0,0.018786001737062078,A_no_kappa
2021-02-01,0.008615420505756054,-0.008615420505756054,0.0,,0.018786001737062078,A_no_kappa
2021-02-02,0.016580658818389618,-0.016580658818389618,0.0,,0.018786001737062078,A_no_kappa
2021-02-03,0.002455327357678065,-0.002455327357678065,0.0,,0.018786001737062078,A_no_kappa
2021-02-04,0.01214429511732669,-0.01214429511732669,0.0,,0.018786001737062078,A_no_kappa
2021-02-05,0.005205131758149432,-0.005205131758149432,0.0,,0.018786001737062078,A_no_kappa
2021-02-08,0.010231669988283199,-0.010231669988283199,0.0,,0.018786001737062078,A_no_kappa
2021-02-09,-0.0005058732293439941,0.0005058732293439941,0.0,,0.018786001737062078,A_no_kappa
2021-02-10,0.000227274095426549,-0.000227274095426549,0.0,,0.018786001737062078,A_no_kappa
2021-02-11,-0.0006121744180786268,0.0006121744180786268,0.0,,0.018786001737062078,A_no_kappa
2021-02-12,0.003237350560331496,-0.003237350560331496,0.0,,0.018786001737062078,A_no_kappa
2021-02-16,0.0029528027119713513,-0.0029528027119713513,0.0,,0.018786001737062078,A_no_kappa
2021-02-17,0.0018287904635899761,-0.0018287904635899761,0.0,,0.018786001737062078,A_no_kappa
2021-02-18,-0.004132268932436848,0.004132268932436848,0.0,,0.018786001737062078,A_no_kappa
2021-02-19,6.347206668901896e-05,-6.347206668901896e-05,0.0,,0.018786001737062078,A_no_kappa
2021-02-22,0.0031969932748364934,-0.0031969932748364934,0.0,,0.018786001737062078,A_no_kappa
2021-02-23,0.0015988724919081844,-0.0015988724919081844,0.0,,0.018786001737062078,A_no_kappa
